,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
329,0.09627278645833333,0.0026259934341836596,0.006001949310302734,8.094536067016115e-06,gini,18,40,50,90,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 40, 'min_samples_split': 50, 'n_estimators': 90}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
330,0.010660727818806967,0.0004712579621498098,0.0013268788655598958,0.00046271636464792373,gini,18,40,70,10,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 40, 'min_samples_split': 70, 'n_estimators': 10}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
331,0.03431963920593262,0.0032935320804136034,0.002325773239135742,0.00046277240688564515,gini,18,40,70,30,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 40, 'min_samples_split': 70, 'n_estimators': 30}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
332,0.05329593022664388,0.00046278105966089086,0.0033316612243652344,0.00047230798749170504,gini,18,40,70,50,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 40, 'min_samples_split': 70, 'n_estimators': 50}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
333,0.0752851168314616,0.002629496162403684,0.004664103190104167,0.00047114561077023757,gini,18,40,70,70,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 40, 'min_samples_split': 70, 'n_estimators': 70}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
334,0.1302520434061686,0.04925203116017768,0.005335569381713867,0.00046704262480223423,gini,18,40,70,90,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 40, 'min_samples_split': 70, 'n_estimators': 90}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
335,0.011332988739013672,0.0004790607502779663,0.000999768575032552,2.247831920581015e-07,gini,18,40,90,10,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 40, 'min_samples_split': 90, 'n_estimators': 10}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
336,0.03197495142618815,0.000816469087788672,0.0019989808400472007,1.1239159602905075e-07,gini,18,40,90,30,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 40, 'min_samples_split': 90, 'n_estimators': 30}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
337,0.05264910062154134,0.00046659928443782144,0.002992391586303711,8.93566201762065e-06,gini,18,40,90,50,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 40, 'min_samples_split': 90, 'n_estimators': 50}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
338,0.07396340370178223,0.0014092409345290743,0.004657347997029622,0.0004669364146222835,gini,18,40,90,70,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 40, 'min_samples_split': 90, 'n_estimators': 70}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
339,0.1405800978342692,0.011263113783361584,0.009673595428466797,0.0020428717927460736,gini,18,40,90,90,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 40, 'min_samples_split': 90, 'n_estimators': 90}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
340,0.016322533289591473,0.0012570979215599327,0.001333316167195638,0.0004804361081407379,gini,18,40,110,10,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 40, 'min_samples_split': 110, 'n_estimators': 10}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
341,0.047971645991007485,0.0029407647692904623,0.0030047098795572915,0.001408963654164778,gini,18,40,110,30,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 40, 'min_samples_split': 110, 'n_estimators': 30}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
342,0.07028977076212566,0.008727182498489033,0.0036644935607910156,0.00047187733059085064,gini,18,40,110,50,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 40, 'min_samples_split': 110, 'n_estimators': 50}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
343,0.07495808601379395,0.0014001353623959855,0.004329840342203776,0.0004717639753553908,gini,18,40,110,70,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 40, 'min_samples_split': 110, 'n_estimators': 70}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
344,0.09527206420898438,0.0004747829695389478,0.0059967835744222,8.104673248279548e-07,gini,18,40,110,90,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 40, 'min_samples_split': 110, 'n_estimators': 90}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
345,0.010993639628092447,1.2665889621185641e-06,0.00099945068359375,0.0,gini,18,40,130,10,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 40, 'min_samples_split': 130, 'n_estimators': 10}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
346,0.03231461842854818,0.0004696283747867592,0.00200502077738444,8.849009404926493e-06,gini,18,40,130,30,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 40, 'min_samples_split': 130, 'n_estimators': 30}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
347,0.08127935727437337,0.005314555407110044,0.003664731979370117,0.0009429092999094829,gini,18,40,130,50,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 40, 'min_samples_split': 130, 'n_estimators': 50}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
348,0.08029238382975261,0.0046453452634556466,0.004669030507405599,0.00047521802401300287,gini,18,40,130,70,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 40, 'min_samples_split': 130, 'n_estimators': 70}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
349,0.09559281667073567,0.0023562898187904223,0.005662997563680013,0.00047159513693789695,gini,18,40,130,90,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 40, 'min_samples_split': 130, 'n_estimators': 90}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
350,0.01099379857381185,1.1734027115689436e-06,0.00099945068359375,0.0,gini,18,60,50,10,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 60, 'min_samples_split': 50, 'n_estimators': 10}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
351,0.031981706619262695,5.150429962800233e-07,0.0019989013671875,1.9466795466607238e-07,gini,18,60,50,30,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 60, 'min_samples_split': 50, 'n_estimators': 30}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
352,0.052975972493489586,0.0008222868497140389,0.002991914749145508,8.602914120039328e-06,gini,18,60,50,50,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 60, 'min_samples_split': 50, 'n_estimators': 50}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
353,0.07928792635599773,0.0032983000087710313,0.0050029754638671875,7.417845337917349e-06,gini,18,60,50,70,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 60, 'min_samples_split': 50, 'n_estimators': 70}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
354,0.09628852208455403,0.0016911322341539665,0.005663077036539714,0.0004711456107702375,gini,18,60,50,90,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 60, 'min_samples_split': 50, 'n_estimators': 90}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
355,0.010669946670532227,0.00047294398298988483,0.0009968280792236328,3.573628609326222e-06,gini,18,60,70,10,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 60, 'min_samples_split': 70, 'n_estimators': 10}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
356,0.03230921427408854,0.0004618180938025641,0.00300447146097819,7.645107354365181e-06,gini,18,60,70,30,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 60, 'min_samples_split': 70, 'n_estimators': 30}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
357,0.054635047912597656,0.00047120177640471074,0.0033374627431233725,0.00048041788708624253,gini,18,60,70,50,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 60, 'min_samples_split': 70, 'n_estimators': 50}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
358,0.07428542772928874,0.000951561581001042,0.004330555597941081,0.0004714266399769444,gini,18,60,70,70,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 60, 'min_samples_split': 70, 'n_estimators': 70}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
359,0.09394677480061848,1.412695748152687e-05,0.0059969425201416016,1.0300859925600466e-06,gini,18,60,70,90,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 60, 'min_samples_split': 70, 'n_estimators': 90}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
360,0.010999759038289389,8.213818980982605e-06,0.0009982585906982422,5.150429962800233e-07,gini,18,60,90,10,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 60, 'min_samples_split': 90, 'n_estimators': 10}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
361,0.03197606404622396,8.836152656729868e-06,0.0020039876302083335,7.532752743449393e-06,gini,18,60,90,30,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 60, 'min_samples_split': 90, 'n_estimators': 30}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
362,0.0516361395517985,0.00047080940189611793,0.004003445307413737,7.645107354365183e-06,gini,18,60,90,50,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 60, 'min_samples_split': 90, 'n_estimators': 50}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
363,0.07363669077555339,0.00046765921619279017,0.004324436187744141,0.00047598122228196117,gini,18,60,90,70,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 60, 'min_samples_split': 90, 'n_estimators': 70}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
364,0.094940185546875,0.0008230644690108419,0.005669434865315755,0.00047535014085081824,gini,18,60,90,90,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 60, 'min_samples_split': 90, 'n_estimators': 90}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
365,0.010993639628092447,1.1239159602905075e-07,0.0009998480478922527,1.1239159602905075e-07,gini,18,60,110,10,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 60, 'min_samples_split': 110, 'n_estimators': 10}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
366,0.03265460332234701,0.0004753586311116808,0.001998345057169596,4.899036091938795e-07,gini,18,60,110,30,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 60, 'min_samples_split': 110, 'n_estimators': 30}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
367,0.05195903778076172,9.11204077851683e-06,0.003997643788655599,1.1239159602905075e-07,gini,18,60,110,50,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 60, 'min_samples_split': 110, 'n_estimators': 50}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
368,0.07429067293802898,0.0012461313635681087,0.004330635070800781,0.0004713705145349331,gini,18,60,110,70,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 60, 'min_samples_split': 110, 'n_estimators': 70}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
369,0.09494988123575847,0.0008157559266000061,0.005663633346557617,0.00047137039394311753,gini,18,60,110,90,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 60, 'min_samples_split': 110, 'n_estimators': 90}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
370,0.010660568873087565,0.00047156182809961417,0.0009995301564534504,2.9736021254650284e-07,gini,18,60,130,10,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 60, 'min_samples_split': 130, 'n_estimators': 10}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
371,0.03165475527445475,0.0004757395004968209,0.002332448959350586,0.00047187636689163104,gini,18,60,130,30,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 60, 'min_samples_split': 130, 'n_estimators': 30}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
372,0.05263495445251465,0.00048320005857583454,0.0029981136322021484,3.371747880871523e-07,gini,18,60,130,50,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 60, 'min_samples_split': 130, 'n_estimators': 50}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
373,0.07295727729797363,0.000822771865527444,0.0043248335520426435,0.00046266001529210265,gini,18,60,130,70,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 60, 'min_samples_split': 130, 'n_estimators': 70}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
374,0.09494551022847493,0.001412369155840407,0.0056696732838948565,0.0004755348196247674,gini,18,60,130,90,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 60, 'min_samples_split': 130, 'n_estimators': 90}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
375,0.010660489400227865,0.0004710893848110801,0.0009996096293131511,2.247831920581015e-07,gini,18,80,50,10,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 80, 'min_samples_split': 50, 'n_estimators': 10}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
376,0.031654914220174156,0.0004755147371920484,0.001998345057169596,7.867411722033552e-07,gini,18,80,50,30,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 80, 'min_samples_split': 50, 'n_estimators': 30}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
377,0.0529638926188151,0.0021499747979291653,0.0036705334981282554,0.00046181743734254206,gini,18,80,50,50,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 80, 'min_samples_split': 50, 'n_estimators': 50}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
378,0.07295751571655273,0.0008153668849779307,0.004330794016520183,0.00047108946525358333,gini,18,80,50,70,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 80, 'min_samples_split': 50, 'n_estimators': 70}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
379,0.09527945518493652,0.0009555835090931595,0.005663394927978516,0.00047069616518911553,gini,18,80,50,90,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 80, 'min_samples_split': 50, 'n_estimators': 90}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
380,0.010660489400227865,0.0004580008838109671,0.0010002454121907551,4.052336624139774e-07,gini,18,80,70,10,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 80, 'min_samples_split': 70, 'n_estimators': 10}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
381,0.03197542826334635,0.001405569515627626,0.002664804458618164,0.00047137035374583886,gini,18,80,70,30,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 80, 'min_samples_split': 70, 'n_estimators': 30}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
382,0.05197612444559733,1.630724211207149e-05,0.003331422805786133,0.00047069604442453246,gini,18,80,70,50,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 80, 'min_samples_split': 70, 'n_estimators': 50}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
383,0.07328502337137859,0.00047416615775936215,0.004670302073160808,0.0004761099170489436,gini,18,80,70,70,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 80, 'min_samples_split': 70, 'n_estimators': 70}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
384,0.09661046663920085,0.0018724601806401604,0.006330092748006185,0.00045923083733341683,gini,18,80,70,90,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 80, 'min_samples_split': 70, 'n_estimators': 90}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
385,0.0111692746480306,0.0002489480702086178,0.0009989738464355469,3.371747880871523e-07,gini,18,80,90,10,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 80, 'min_samples_split': 90, 'n_estimators': 10}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
386,0.0312803586324056,0.00042309907011577134,0.002331813176472982,0.0004713141679983425,gini,18,80,90,30,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 80, 'min_samples_split': 90, 'n_estimators': 30}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
387,0.05315732955932617,0.00027499106996657256,0.0033315022786458335,0.0004711455705537807,gini,18,80,90,50,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 80, 'min_samples_split': 90, 'n_estimators': 50}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
388,0.07233031590779622,0.0009578084811144807,0.004663785298665364,0.0004709208275973758,gini,18,80,90,70,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 80, 'min_samples_split': 90, 'n_estimators': 70}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
389,0.09362530708312988,0.00046638440348654493,0.005324363708496094,0.0004751281311438111,gini,18,80,90,90,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 80, 'min_samples_split': 90, 'n_estimators': 90}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
390,0.011333386103312174,0.0004669396203511824,0.00099945068359375,0.0,gini,18,80,110,10,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 80, 'min_samples_split': 110, 'n_estimators': 10}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
391,0.03146584828694662,0.00041694641900981135,0.002331813176472982,0.0004716513427792448,gini,18,80,110,30,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 80, 'min_samples_split': 110, 'n_estimators': 30}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
392,0.05164170265197754,0.0009393909253353373,0.003118753433227539,0.0006545235735750897,gini,18,80,110,50,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 80, 'min_samples_split': 110, 'n_estimators': 50}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
393,0.07400846481323242,0.0007602244986240333,0.004669189453125,0.00047546527128671326,gini,18,80,110,70,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 80, 'min_samples_split': 110, 'n_estimators': 70}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
394,0.0943010648091634,0.0009308184045311145,0.005662759145100911,0.0004707526930307077,gini,18,80,110,90,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 80, 'min_samples_split': 110, 'n_estimators': 90}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
395,0.010993480682373047,1.5087708398933522e-05,0.001005729039510091,8.543979265432205e-06,gini,18,80,130,10,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 80, 'min_samples_split': 130, 'n_estimators': 10}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
396,0.03199164072672526,0.0008022685953326083,0.0019989808400472007,1.431350108971282e-05,gini,18,80,130,30,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 80, 'min_samples_split': 130, 'n_estimators': 30}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
397,0.051964521408081055,0.000805396663636055,0.003665924072265625,0.00047204795463912975,gini,18,80,130,50,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 80, 'min_samples_split': 130, 'n_estimators': 50}",0.7125748502994012,0.7125748502994012,0.7168674698795181,0.714,0.0020215276006701993,162,0.7147147147147147,0.7147147147147147,0.7125748502994012,0.7140014265762767,0.0010087417592586664
