,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
68,0.0,0.0,0.0,0.0,gini,5,3,10,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 10}",0.7604790419161677,0.7125748502994012,0.7289156626506024,0.734,0.019901793371700345,52,0.8228228228228228,0.8408408408408409,0.8473053892215568,0.8369896842950735,0.010359297576641323
69,0.005201816558837891,0.007356479526485488,0.0,0.0,gini,5,3,15,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 15}",0.7485029940119761,0.7125748502994012,0.7289156626506024,0.73,0.014702150716724437,98,0.8228228228228228,0.8408408408408409,0.8473053892215568,0.8369896842950735,0.010359297576641323
70,0.0,0.0,0.0,0.0,gini,5,3,20,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 20}",0.7664670658682635,0.718562874251497,0.7349397590361446,0.74,0.019898740850968644,27,0.8168168168168168,0.8348348348348348,0.8293413173652695,0.8269976563389737,0.007540194673836931
71,0.0,0.0,0.0,0.0,gini,5,3,25,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 25}",0.7664670658682635,0.718562874251497,0.7349397590361446,0.74,0.019898740850968644,27,0.8168168168168168,0.8348348348348348,0.8293413173652695,0.8269976563389737,0.007540194673836931
72,0.0,0.0,0.0,0.0,gini,5,7,10,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 7, 'min_samples_split': 10}",0.7425149700598802,0.688622754491018,0.7289156626506024,0.72,0.022902761170439993,139,0.8168168168168168,0.8138138138138138,0.844311377245509,0.8249806692920466,0.013723743640021683
73,0.0,0.0,0.0,0.0,gini,5,7,15,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 7, 'min_samples_split': 15}",0.7425149700598802,0.688622754491018,0.7289156626506024,0.72,0.022902761170439993,139,0.8168168168168168,0.8138138138138138,0.844311377245509,0.8249806692920466,0.013723743640021683
74,0.0,0.0,0.005213260650634766,0.007372663916313671,gini,5,7,20,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 7, 'min_samples_split': 20}",0.7604790419161677,0.7305389221556886,0.7349397590361446,0.742,0.013208893122207016,20,0.8138138138138138,0.8138138138138138,0.8203592814371258,0.8159956363549178,0.0030855630283205993
75,0.0,0.0,0.0,0.0,gini,5,7,25,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 7, 'min_samples_split': 25}",0.7604790419161677,0.7305389221556886,0.7349397590361446,0.742,0.013208893122207016,20,0.8138138138138138,0.8138138138138138,0.8203592814371258,0.8159956363549178,0.0030855630283205993
76,0.0,0.0,0.0,0.0,gini,5,10,10,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.7125748502994012,0.7065868263473054,0.7108433734939759,0.71,0.0025182402188572072,226,0.8048048048048048,0.8078078078078078,0.811377245508982,0.8079966193738649,0.0026865072191837105
77,0.0,0.0,0.0,0.0,gini,5,10,15,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 15}",0.7125748502994012,0.7065868263473054,0.7108433734939759,0.71,0.0025182402188572072,226,0.8048048048048048,0.8078078078078078,0.811377245508982,0.8079966193738649,0.0026865072191837105
78,0.0,0.0,0.0,0.0,gini,5,10,20,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.7125748502994012,0.7065868263473054,0.7108433734939759,0.71,0.0025182402188572072,226,0.8048048048048048,0.8078078078078078,0.811377245508982,0.8079966193738649,0.0026865072191837105
79,0.0,0.0,0.0,0.0,gini,5,10,25,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 25}",0.7125748502994012,0.7245508982035929,0.7108433734939759,0.716,0.006096546654070638,158,0.8048048048048048,0.8018018018018018,0.811377245508982,0.8059946173718627,0.003998668195444694
80,0.0052026112874348955,0.007357603442445779,0.0,0.0,gini,6,1,10,"{'criterion': 'gini', 'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.7005988023952096,0.7065868263473054,0.7289156626506024,0.712,0.012173789052258816,222,0.8468468468468469,0.8648648648648649,0.8682634730538922,0.8599917282552013,0.009397821195554063
81,0.0,0.0,0.0,0.0,gini,6,1,15,"{'criterion': 'gini', 'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 15}",0.7005988023952096,0.7125748502994012,0.7289156626506024,0.714,0.011598469432744563,169,0.8438438438438438,0.8618618618618619,0.8562874251497006,0.8539977102851354,0.0075319027673474296
82,0.0,0.0,0.0,0.0,gini,6,1,20,"{'criterion': 'gini', 'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.718562874251497,0.7065868263473054,0.7409638554216867,0.722,0.014236898259743688,132,0.8408408408408409,0.8618618618618619,0.8323353293413174,0.8450126773480067,0.012409866922562978
83,0.0,0.0,0.0,0.0,gini,6,1,25,"{'criterion': 'gini', 'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 25}",0.7245508982035929,0.7065868263473054,0.7409638554216867,0.724,0.014032705261939784,116,0.8378378378378378,0.8588588588588588,0.8203592814371258,0.8390186593779408,0.015739549338003773
84,0.0,0.0,0.0,0.0,gini,6,3,10,"{'criterion': 'gini', 'max_depth': 6, 'min_samples_leaf': 3, 'min_samples_split': 10}",0.7125748502994012,0.7005988023952096,0.6987951807228916,0.704,0.006116866799871485,238,0.8378378378378378,0.8378378378378378,0.8592814371257484,0.8449857042671414,0.010108609646352414
85,0.0,0.0,0.0,0.0,gini,6,3,15,"{'criterion': 'gini', 'max_depth': 6, 'min_samples_leaf': 3, 'min_samples_split': 15}",0.7125748502994012,0.7005988023952096,0.7048192771084337,0.706,0.0049643705653406684,236,0.8378378378378378,0.8378378378378378,0.8473053892215568,0.8409936882990775,0.004463046523106533
86,0.0,0.0,0.0,0.0,gini,6,3,20,"{'criterion': 'gini', 'max_depth': 6, 'min_samples_leaf': 3, 'min_samples_split': 20}",0.7305389221556886,0.718562874251497,0.7108433734939759,0.72,0.008100800634852015,139,0.8318318318318318,0.8348348348348348,0.8293413173652695,0.8320026613439787,0.0022459698111313335
87,0.0,0.0,0.0,0.0,gini,6,3,25,"{'criterion': 'gini', 'max_depth': 6, 'min_samples_leaf': 3, 'min_samples_split': 25}",0.7305389221556886,0.718562874251497,0.7349397590361446,0.728,0.006920117857853479,100,0.8318318318318318,0.8348348348348348,0.8293413173652695,0.8320026613439787,0.0022459698111313335
88,0.0,0.0,0.0,0.0,gini,6,7,10,"{'criterion': 'gini', 'max_depth': 6, 'min_samples_leaf': 7, 'min_samples_split': 10}",0.7604790419161677,0.7065868263473054,0.7289156626506024,0.732,0.022130477313344183,66,0.8318318318318318,0.8228228228228228,0.844311377245509,0.8329886773000545,0.008810721172609226
89,0.0,0.0,0.0,0.0,gini,6,7,15,"{'criterion': 'gini', 'max_depth': 6, 'min_samples_leaf': 7, 'min_samples_split': 15}",0.7604790419161677,0.688622754491018,0.7289156626506024,0.726,0.02943638124984968,106,0.8318318318318318,0.8288288288288288,0.844311377245509,0.8349906793020566,0.006703783229083916
90,0.0,0.0,0.0,0.0,gini,6,7,20,"{'criterion': 'gini', 'max_depth': 6, 'min_samples_leaf': 7, 'min_samples_split': 20}",0.7784431137724551,0.7365269461077845,0.7349397590361446,0.75,0.020152903715657713,3,0.8288288288288288,0.8228228228228228,0.8203592814371258,0.8240036443629258,0.003557064603223118
